date,store_id,product_id,category,mrp,discount_pct,net_sales,units_sold,promo_flag
2024-05-23,S009,P014,Prescription,377.62,15,1283.91,4,1
2024-05-23,S009,P037,Medical Devices,97.22,5,738.87,8,1
2024-05-23,S009,P013,Personal Care,251.48,0,1005.92,4,0
2024-05-23,S009,P044,Wellness,424.76,0,2123.8,5,0
2024-05-23,S009,P028,Wellness,346.98,15,1769.6,6,1
2024-05-23,S010,P022,Personal Care,66.98,10,361.69,6,1
2024-05-23,S010,P023,Wellness,213.91,15,727.29,4,1
2024-05-23,S010,P006,OTC,407.5,20,1630.0,5,1
2024-05-23,S010,P036,OTC,481.43,0,1444.29,3,0
2024-05-23,S010,P043,Personal Care,196.3,0,588.9,3,0
2024-05-23,S010,P045,Prescription,287.78,0,1438.9,5,0
2024-05-23,S010,P018,OTC,213.54,0,1067.7,5,0
2024-05-23,S010,P047,Personal Care,447.97,15,5330.84,14,1
2024-05-24,S001,P028,Prescription,196.67,20,786.68,5,1
2024-05-24,S001,P035,Prescription,412.04,0,4532.44,11,0
2024-05-24,S001,P011,Personal Care,245.72,5,700.3,3,1
2024-05-24,S001,P007,Prescription,426.78,10,3072.82,8,1
2024-05-24,S001,P016,Prescription,183.56,0,367.12,2,0
2024-05-24,S001,P041,Personal Care,474.41,10,1280.91,3,1
2024-05-24,S001,P049,Medical Devices,278.69,20,668.86,3,1
2024-05-24,S001,P036,Prescription,103.91,20,415.64,5,1
2024-05-24,S002,P014,Prescription,462.29,15,2357.68,6,1
2024-05-24,S002,P013,Wellness,218.66,5,1454.09,7,1
2024-05-24,S002,P040,Wellness,250.88,0,2007.04,8,0
2024-05-24,S002,P008,Personal Care,391.34,10,2113.24,6,1
2024-05-24,S002,P010,Wellness,400.62,0,1201.86,3,0
2024-05-24,S002,P016,Medical Devices,325.87,20,1303.48,5,1
2024-05-24,S002,P004,Personal Care,235.77,0,1178.85,5,0
2024-05-24,S002,P020,Wellness,71.49,0,643.41,9,0
2024-05-24,S003,P005,Prescription,79.7,0,637.6,8,0
2024-05-24,S003,P019,Wellness,200.41,10,1262.58,7,1
2024-05-24,S003,P039,Wellness,377.2,15,961.86,3,1
2024-05-24,S003,P008,Medical Devices,343.23,5,652.14,2,1
2024-05-24,S003,P034,Prescription,55.04,0,165.12,3,0
2024-05-24,S003,P035,Prescription,391.25,10,1760.62,5,1
2024-05-24,S003,P048,OTC,425.52,10,3446.71,9,1
2024-05-24,S003,P006,Wellness,492.67,5,3276.26,7,1
2024-05-24,S004,P016,Prescription,319.58,0,1917.48,6,0
2024-05-24,S004,P028,OTC,91.0,0,637.0,7,0
2024-05-24,S004,P043,Wellness,207.92,0,415.84,2,0
2024-05-24,S004,P025,Wellness,379.07,0,1895.35,5,0
2024-05-24,S004,P034,Personal Care,244.86,0,734.58,3,0
2024-05-24,S004,P041,Prescription,477.01,15,1216.38,3,1
2024-05-24,S004,P036,Prescription,61.1,0,611.0,10,0
2024-05-24,S004,P018,Personal Care,434.63,5,2890.29,7,1
2024-05-24,S005,P029,Medical Devices,462.99,0,3240.93,7,0
2024-05-24,S005,P023,OTC,457.44,20,1097.86,3,1
2024-05-24,S005,P036,OTC,145.13,0,1015.91,7,0
2024-05-24,S005,P035,Wellness,411.73,0,2058.65,5,0
2024-05-24,S005,P004,Medical Devices,362.47,15,924.3,3,1
2024-05-24,S005,P034,OTC,81.57,0,489.42,6,0
2024-05-24,S005,P010,Wellness,432.33,5,1642.85,4,1
2024-05-24,S005,P020,Prescription,425.19,0,4251.9,10,0
2024-05-24,S006,P004,Prescription,230.41,5,1751.12,8,1
2024-05-24,S006,P013,Medical Devices,110.21,0,881.68,8,0
2024-05-24,S006,P030,Medical Devices,237.27,10,1494.8,7,1
2024-05-24,S006,P039,Wellness,88.46,0,442.3,5,0
2024-05-24,S006,P016,Prescription,249.89,0,1249.45,5,0
2024-05-24,S006,P043,OTC,440.66,10,2776.16,7,1
2024-05-24,S006,P041,OTC,486.22,5,1847.64,4,1
2024-05-24,S006,P031,Personal Care,216.84,15,737.26,4,1
2024-05-24,S007,P020,Medical Devices,217.17,10,390.91,2,1
2024-05-24,S007,P005,Medical Devices,429.41,0,3005.87,7,0
2024-05-24,S007,P048,Wellness,297.63,15,758.96,3,1
2024-05-24,S007,P043,Prescription,454.46,0,1817.84,4,0
2024-05-24,S007,P029,Prescription,92.45,0,369.8,4,0
2024-05-24,S007,P028,Wellness,378.92,10,2728.22,8,1
2024-05-24,S007,P019,Prescription,209.58,5,1194.61,6,1
2024-05-24,S007,P035,OTC,398.12,10,2508.16,7,1
2024-05-24,S008,P019,Prescription,87.38,0,349.52,4,0
2024-05-24,S008,P003,OTC,120.91,0,725.46,6,0
2024-05-24,S008,P026,Wellness,213.37,15,725.46,4,1
2024-05-24,S008,P020,Prescription,374.56,10,1011.31,3,1
2024-05-24,S008,P023,Medical Devices,117.32,5,557.27,5,1
2024-05-24,S008,P049,Personal Care,172.51,10,931.55,6,1
2024-05-24,S008,P016,Personal Care,352.49,0,1762.45,5,0
2024-05-24,S008,P044,Medical Devices,498.22,5,3786.47,8,1
2024-05-24,S009,P023,Wellness,369.13,15,1255.04,4,1
2024-05-24,S009,P047,Wellness,444.18,20,1776.72,5,1
2024-05-24,S009,P034,OTC,321.64,5,611.12,2,1
2024-05-24,S009,P015,Prescription,484.12,10,871.42,2,1
2024-05-24,S009,P033,OTC,53.82,0,484.38,9,0
2024-05-24,S009,P018,OTC,406.7,5,3863.65,10,1
2024-05-24,S009,P006,Medical Devices,112.93,0,677.58,6,0
2024-05-24,S009,P036,OTC,63.81,10,287.14,5,1
2024-05-24,S010,P029,Prescription,61.78,20,197.7,4,1
2024-05-24,S010,P015,OTC,133.17,0,665.85,5,0
2024-05-24,S010,P047,Prescription,215.18,0,1291.08,6,0
2024-05-24,S010,P046,OTC,139.45,10,376.52,3,1
2024-05-24,S010,P034,OTC,345.87,20,830.09,3,1
2024-05-24,S010,P005,OTC,146.26,15,372.96,3,1
2024-05-24,S010,P019,OTC,170.81,5,1460.43,9,1
2024-05-24,S010,P018,Medical Devices,203.58,0,814.32,4,0
2024-05-25,S001,P036,Prescription,177.81,5,675.68,4,1
2024-05-25,S001,P013,OTC,219.16,5,1249.21,6,1
2024-05-25,S001,P039,Prescription,458.68,0,1834.72,4,0
2024-05-25,S001,P005,Wellness,346.58,20,1663.58,6,1
2024-05-25,S001,P017,OTC,193.35,10,696.06,4,1
2024-05-25,S001,P009,Medical Devices,349.98,0,1749.9,5,0
2024-05-25,S001,P011,Wellness,412.66,20,660.26,2,1
2024-05-25,S001,P007,Medical Devices,131.74,10,592.83,5,1
2024-05-25,S002,P050,Medical Devices,345.64,10,1555.38,5,1
2024-05-25,S002,P034,Prescription,149.56,0,747.8,5,0
2024-05-25,S002,P023,Prescription,299.08,5,568.25,2,1
2024-05-25,S002,P038,Personal Care,367.47,0,1837.35,5,0
2024-05-25,S002,P016,Wellness,348.13,5,1984.34,6,1
2024-05-25,S002,P032,Wellness,188.07,10,846.32,5,1
2024-05-25,S002,P025,OTC,106.83,5,811.91,8,1
2024-05-25,S002,P033,Personal Care,274.48,10,741.1,3,1
2024-05-25,S003,P011,Prescription,131.98,0,791.88,6,0
2024-05-25,S003,P013,Wellness,357.06,0,2142.36,6,0
2024-05-25,S003,P008,OTC,79.44,20,317.76,5,1
2024-05-25,S003,P031,Wellness,228.2,15,775.88,4,1
2024-05-25,S003,P027,Personal Care,238.73,5,1133.97,5,1
2024-05-25,S003,P049,Wellness,117.4,0,469.6,4,0
2024-05-25,S003,P016,Prescription,165.83,0,497.49,3,0
2024-05-25,S003,P004,Personal Care,52.38,10,424.28,9,1
2024-05-25,S004,P041,Medical Devices,135.5,10,609.75,5,1
2024-05-25,S004,P022,Prescription,288.76,0,1155.04,4,0
2024-05-25,S004,P048,Medical Devices,95.7,5,272.74,3,1
2024-05-25,S004,P040,Medical Devices,320.55,5,609.05,2,1
2024-05-25,S004,P031,Medical Devices,465.77,0,3260.39,7,0
2024-05-25,S004,P006,Wellness,187.74,0,563.22,3,0
2024-05-25,S004,P004,OTC,87.18,0,435.9,5,0
2024-05-25,S004,P024,Wellness,388.9,10,1050.03,3,1
2024-05-25,S005,P023,Wellness,111.55,0,557.75,5,0
2024-05-25,S005,P032,Wellness,228.23,10,2464.88,12,1
2024-05-25,S005,P025,Wellness,116.24,0,464.96,4,0
2024-05-25,S005,P034,Prescription,181.02,0,1629.18,9,0
2024-05-25,S005,P044,Personal Care,376.79,20,1205.73,4,1
2024-05-25,S005,P027,Wellness,334.17,5,952.38,3,1
2024-05-25,S005,P047,Medical Devices,409.18,0,818.36,2,0
2024-05-25,S005,P006,Prescription,142.51,20,684.05,6,1
2024-05-25,S006,P038,Medical Devices,64.33,20,154.39,3,1
2024-05-25,S006,P007,Medical Devices,120.11,0,480.44,4,0
2024-05-25,S006,P018,Medical Devices,288.81,20,1848.38,8,1
2024-05-25,S006,P042,Personal Care,168.48,0,1010.88,6,0
2024-05-25,S006,P013,Wellness,420.19,0,3781.71,9,0
2024-05-25,S006,P050,Personal Care,315.1,0,945.3,3,0
2024-05-25,S006,P035,Personal Care,337.6,5,962.16,3,1
2024-05-25,S006,P024,Personal Care,406.76,0,2440.56,6,0
2024-05-25,S007,P009,Prescription,483.55,10,1740.78,4,1
2024-05-25,S007,P046,Personal Care,109.67,10,394.81,4,1
2024-05-25,S007,P031,Wellness,231.32,15,1376.35,7,1
2024-05-25,S007,P024,Medical Devices,221.71,10,1197.23,6,1
2024-05-25,S007,P041,Wellness,462.22,10,2079.99,5,1
2024-05-25,S007,P004,Personal Care,258.65,15,879.41,4,1
2024-05-25,S007,P020,Prescription,467.54,5,3109.14,7,1
2024-05-25,S007,P047,Wellness,381.01,5,1085.88,3,1
2024-05-25,S008,P019,Prescription,287.65,5,1093.07,4,1
2024-05-25,S008,P031,Prescription,391.23,0,2738.61,7,0
2024-05-25,S008,P005,Medical Devices,239.59,20,766.69,4,1
2024-05-25,S008,P015,Personal Care,124.97,5,118.72,1,1
2024-05-25,S008,P049,OTC,94.86,0,474.3,5,0
2024-05-25,S008,P043,Personal Care,269.04,5,1022.35,4,1
2024-05-25,S008,P029,Wellness,257.36,5,1222.46,5,1
2024-05-25,S008,P044,OTC,195.77,15,1164.83,7,1
2024-05-25,S009,P028,Personal Care,324.48,5,1233.02,4,1
2024-05-25,S009,P043,Medical Devices,67.93,15,173.22,3,1
2024-05-25,S009,P025,Prescription,459.01,0,1836.04,4,0
2024-05-25,S009,P019,OTC,340.0,5,1615.0,5,1
2024-05-25,S009,P021,OTC,190.08,0,190.08,1,0
2024-05-25,S009,P017,Medical Devices,376.88,15,640.7,2,1
2024-05-25,S009,P039,Medical Devices,278.18,0,1112.72,4,0
2024-05-25,S009,P006,Wellness,421.77,10,759.19,2,1
2024-05-25,S010,P013,OTC,455.74,10,3691.49,9,1
2024-05-25,S010,P033,OTC,108.35,0,650.1,6,0
2024-05-25,S010,P034,Wellness,483.35,0,2416.75,5,0
2024-05-25,S010,P023,Prescription,105.32,10,473.94,5,1
2024-05-25,S010,P035,OTC,75.2,0,902.4,12,0
2024-05-25,S010,P007,Medical Devices,80.87,0,566.09,7,0
2024-05-25,S010,P046,Wellness,293.45,10,1056.42,4,1
2024-05-25,S010,P021,Medical Devices,260.49,10,1172.2,5,1
2024-05-26,S001,P027,Wellness,157.77,20,883.51,7,1
2024-05-26,S001,P030,Personal Care,317.2,0,2537.6,8,0
2024-05-26,S001,P019,OTC,463.82,20,1113.17,3,1
2024-05-26,S001,P040,Prescription,351.04,0,2106.24,6,0
2024-05-26,S001,P021,Prescription,150.7,0,904.2,6,0
2024-05-26,S001,P013,Medical Devices,325.0,10,1755.0,6,1
2024-05-26,S001,P007,OTC,83.5,5,555.28,7,1
2024-05-26,S001,P018,OTC,278.81,5,1059.48,4,1
2024-05-26,S002,P018,OTC,257.8,0,1546.8,6,0
2024-05-26,S002,P006,Wellness,467.4,5,2220.15,5,1
2024-05-26,S002,P016,Personal Care,60.88,10,219.17,4,1
2024-05-26,S002,P012,Personal Care,128.88,0,644.4,5,0
2024-05-26,S002,P044,Wellness,338.06,0,1014.18,3,0
2024-05-26,S002,P047,OTC,225.73,5,1501.1,7,1
2024-05-26,S002,P024,Wellness,81.34,0,650.72,8,0
2024-05-26,S002,P019,Personal Care,205.34,5,195.07,1,1
2024-05-26,S003,P013,Personal Care,496.33,0,1985.32,4,0
2024-05-26,S003,P045,Medical Devices,240.09,0,1200.45,5,0
2024-05-26,S003,P007,Medical Devices,242.11,5,1610.03,7,1
2024-05-26,S003,P042,OTC,387.11,0,1935.55,5,0
2024-05-26,S003,P029,Personal Care,166.57,0,666.28,4,0
2024-05-26,S003,P020,Personal Care,59.17,5,281.06,5,1
2024-05-26,S003,P003,Prescription,176.17,15,598.98,4,1
2024-05-26,S003,P025,OTC,294.96,5,560.42,2,1
2024-05-26,S004,P020,OTC,423.5,10,762.3,2,1
2024-05-26,S004,P041,Wellness,150.87,20,482.78,4,1
2024-05-26,S004,P037,Personal Care,298.67,0,1194.68,4,0
2024-05-26,S004,P026,OTC,63.93,15,108.68,2,1
2024-05-26,S004,P015,Wellness,405.94,20,2922.77,9,1
2024-05-26,S004,P036,Wellness,447.45,10,1610.82,4,1
2024-05-26,S004,P043,Medical Devices,155.97,10,701.86,5,1
2024-05-26,S004,P046,Personal Care,300.88,20,2407.04,10,1
2024-05-26,S005,P002,OTC,55.63,0,333.78,6,0
2024-05-26,S005,P024,Personal Care,488.96,0,2444.8,5,0
2024-05-26,S005,P019,Medical Devices,303.3,0,909.9,3,0
2024-05-26,S005,P040,Personal Care,326.49,5,1240.66,4,1
2024-05-26,S005,P001,Medical Devices,81.91,0,163.82,2,0
2024-05-26,S005,P023,OTC,144.41,0,288.82,2,0
2024-05-26,S005,P018,Wellness,462.48,0,3699.84,8,0
2024-05-26,S005,P048,Medical Devices,272.84,5,1295.99,5,1
2024-05-26,S006,P041,OTC,255.11,10,1148.0,5,1
2024-05-26,S006,P009,OTC,297.81,0,595.62,2,0
2024-05-26,S006,P010,Wellness,138.37,5,525.81,4,1
2024-05-26,S006,P012,Prescription,87.14,0,348.56,4,0
2024-05-26,S006,P004,Medical Devices,168.55,0,674.2,4,0
2024-05-26,S006,P046,Medical Devices,51.96,10,140.29,3,1
2024-05-26,S006,P042,Prescription,416.73,0,416.73,1,0
2024-05-26,S006,P031,Wellness,368.52,0,3316.68,9,0
2024-05-26,S007,P019,Personal Care,148.62,0,891.72,6,0
2024-05-26,S007,P032,Medical Devices,210.07,20,672.22,4,1
2024-05-26,S007,P017,Prescription,285.15,0,1710.9,6,0
2024-05-26,S007,P020,OTC,319.11,20,1531.73,6,1
2024-05-26,S007,P024,Personal Care,376.54,20,0.0,0,1
2024-05-26,S007,P002,Medical Devices,351.47,0,1757.35,5,0
2024-05-26,S007,P006,Medical Devices,144.21,5,0.0,0,1
2024-05-26,S007,P048,OTC,119.24,0,596.2,5,0
2024-05-26,S008,P020,Wellness,390.12,20,1560.48,5,1
2024-05-26,S008,P012,OTC,396.61,10,1784.74,5,1
2024-05-26,S008,P029,Wellness,54.83,20,307.05,7,1
2024-05-26,S008,P024,Prescription,499.72,0,3498.04,7,0
2024-05-26,S008,P034,Medical Devices,429.03,0,1716.12,4,0
2024-05-26,S008,P044,Prescription,432.88,0,2597.28,6,0
2024-05-26,S008,P031,Medical Devices,127.4,5,726.18,6,1
2024-05-26,S008,P025,Wellness,133.13,0,665.65,5,0
2024-05-26,S009,P029,Wellness,135.86,15,1039.33,9,1
2024-05-26,S009,P039,OTC,184.12,0,368.24,2,0
2024-05-26,S009,P043,OTC,184.96,5,175.71,1,1
2024-05-26,S009,P036,Medical Devices,340.84,15,1448.57,5,1
2024-05-26,S009,P003,Prescription,67.03,5,254.71,4,1
2024-05-26,S009,P047,OTC,162.71,5,1236.6,8,1
2024-05-26,S009,P028,Prescription,359.09,10,969.54,3,1
2024-05-26,S009,P021,OTC,432.03,5,1641.71,4,1
2024-05-26,S010,P002,Prescription,415.45,0,1661.8,4,0
2024-05-26,S010,P038,Prescription,321.1,5,1525.22,5,1
2024-05-26,S010,P044,OTC,339.24,5,644.56,2,1
2024-05-26,S010,P046,Personal Care,359.14,5,1364.73,4,1
2024-05-26,S010,P026,Wellness,454.67,5,4319.36,10,1
2024-05-26,S010,P017,OTC,339.53,0,679.06,2,0
2024-05-26,S010,P025,Medical Devices,251.02,5,476.94,2,1
2024-05-26,S010,P013,Medical Devices,75.75,15,386.33,6,1
2024-05-27,S001,P028,Prescription,58.76,15,399.57,8,1
2024-05-27,S001,P012,Prescription,207.46,5,394.17,2,1
2024-05-27,S001,P003,Personal Care,59.27,10,266.72,5,1
2024-05-27,S001,P034,Medical Devices,338.87,0,677.74,2,0
2024-05-27,S001,P030,Personal Care,90.39,0,271.17,3,0
2024-05-27,S001,P045,OTC,129.83,5,1110.05,9,1
2024-05-27,S001,P029,Medical Devices,81.71,10,220.62,3,1
2024-05-27,S001,P006,Prescription,331.27,20,2385.14,9,1
2024-05-27,S002,P021,OTC,60.99,5,405.58,7,1
2024-05-27,S002,P033,Personal Care,425.97,10,1916.87,5,1
2024-05-27,S002,P014,OTC,211.71,0,1058.55,5,0
2024-05-27,S002,P031,Personal Care,353.42,5,2685.99,8,1
2024-05-27,S002,P022,Prescription,439.44,10,4745.95,12,1
2024-05-27,S002,P023,Wellness,470.78,20,753.25,2,1
2024-05-27,S002,P010,Wellness,499.95,10,2699.73,6,1
2024-05-27,S002,P046,OTC,419.95,10,1889.78,5,1
2024-05-27,S003,P014,Personal Care,205.06,0,1640.48,8,0
2024-05-27,S003,P015,Personal Care,170.86,10,768.87,5,1
2024-05-27,S003,P027,OTC,339.64,5,1290.63,4,1
2024-05-27,S003,P021,Prescription,267.91,5,1272.57,5,1
2024-05-27,S003,P008,Personal Care,469.83,5,4017.05,9,1
2024-05-27,S003,P032,Wellness,149.38,20,597.52,5,1
2024-05-27,S003,P041,Wellness,308.21,0,2773.89,9,0
2024-05-27,S003,P020,Wellness,108.29,10,584.77,6,1
2024-05-27,S004,P009,OTC,412.03,10,2224.96,6,1
2024-05-27,S004,P014,Medical Devices,498.33,0,996.66,2,0
2024-05-27,S004,P028,Medical Devices,211.55,0,1269.3,6,0
2024-05-27,S004,P030,Prescription,127.75,15,868.7,8,1
2024-05-27,S004,P001,Prescription,212.58,0,637.74,3,0
2024-05-27,S004,P039,Prescription,235.27,20,1129.3,6,1
2024-05-27,S004,P040,Medical Devices,413.73,0,3723.57,9,0
2024-05-27,S004,P018,OTC,387.49,0,1162.47,3,0
2024-05-27,S005,P014,Prescription,105.05,15,446.46,5,1
2024-05-27,S005,P011,Medical Devices,102.2,0,408.8,4,0
2024-05-27,S005,P027,OTC,111.42,5,529.24,5,1
2024-05-27,S005,P048,OTC,425.39,0,2552.34,6,0
2024-05-27,S005,P032,Personal Care,466.48,20,2612.29,7,1
2024-05-27,S005,P001,Personal Care,277.6,10,249.84,1,1
2024-05-27,S005,P024,Prescription,356.03,20,1424.12,5,1
2024-05-27,S005,P012,Wellness,436.38,10,1963.71,5,1
2024-05-27,S006,P032,Personal Care,55.51,20,222.04,5,1
2024-05-27,S006,P044,OTC,181.94,5,864.21,5,1
2024-05-27,S006,P010,OTC,493.9,5,3753.64,8,1
2024-05-27,S006,P019,OTC,228.54,0,457.08,2,0
2024-05-27,S006,P028,Medical Devices,316.13,5,1201.29,4,1
2024-05-27,S006,P043,Wellness,271.44,0,1357.2,5,0
2024-05-27,S006,P002,OTC,456.13,15,2326.26,6,1
2024-05-27,S006,P016,Wellness,328.16,10,1181.38,4,1
2024-05-27,S007,P003,Medical Devices,405.3,10,1459.08,4,1
2024-05-27,S007,P049,Wellness,476.99,0,953.98,2,0
2024-05-27,S007,P036,Medical Devices,454.09,0,1362.27,3,0
2024-05-27,S007,P008,OTC,317.57,10,2572.32,9,1
2024-05-27,S007,P015,Wellness,455.81,0,1367.43,3,0
2024-05-27,S007,P004,Prescription,196.5,0,589.5,3,0
2024-05-27,S007,P031,Wellness,430.79,10,2326.27,6,1
2024-05-27,S007,P027,Medical Devices,175.34,5,999.44,6,1
2024-05-27,S008,P020,Wellness,196.88,0,787.52,4,0
2024-05-27,S008,P007,Personal Care,205.52,0,1644.16,8,0
2024-05-27,S008,P018,Wellness,300.46,0,1502.3,5,0
2024-05-27,S008,P011,Personal Care,253.64,0,1521.84,6,0
2024-05-27,S008,P041,Medical Devices,368.49,0,1105.47,3,0
2024-05-27,S008,P033,OTC,283.58,0,1701.48,6,0
2024-05-27,S008,P030,Medical Devices,110.26,0,882.08,8,0
2024-05-27,S008,P023,Medical Devices,148.4,10,1068.48,8,1
2024-05-27,S009,P049,Medical Devices,421.56,20,3035.23,9,1
2024-05-27,S009,P013,Medical Devices,412.64,10,1856.88,5,1
2024-05-27,S009,P022,Wellness,321.2,0,2569.6,8,0
2024-05-27,S009,P028,Medical Devices,395.62,0,3164.96,8,0
2024-05-27,S009,P048,Personal Care,347.01,20,555.22,2,1
2024-05-27,S009,P032,OTC,431.73,0,863.46,2,0
2024-05-27,S009,P023,Personal Care,119.04,5,904.7,8,1
2024-05-27,S009,P009,OTC,335.5,10,2415.6,8,1
2024-05-27,S010,P023,Medical Devices,54.02,0,270.1,5,0
2024-05-27,S010,P027,OTC,411.66,10,1481.98,4,1
2024-05-27,S010,P005,Personal Care,115.93,5,660.8,6,1
2024-05-27,S010,P043,OTC,50.93,0,356.51,7,0
2024-05-27,S010,P020,OTC,248.75,10,895.5,4,1
2024-05-27,S010,P006,Wellness,84.64,5,241.22,3,1
2024-05-27,S010,P022,OTC,494.55,0,1978.2,4,0
2024-05-27,S010,P019,Personal Care,197.82,0,1186.92,6,0
2024-05-28,S001,P012,Medical Devices,198.13,10,713.27,4,1
2024-05-28,S001,P035,Medical Devices,75.0,5,356.25,5,1
2024-05-28,S001,P049,Medical Devices,138.63,10,499.07,4,1
2024-05-28,S001,P003,Medical Devices,440.96,20,1763.84,5,1
2024-05-28,S001,P025,Personal Care,348.4,10,1567.8,5,1
2024-05-28,S001,P018,Personal Care,402.88,5,2679.15,7,1
2024-05-28,S001,P050,Prescription,135.14,0,135.14,1,0
2024-05-28,S001,P039,Wellness,159.67,20,383.21,3,1
2024-05-28,S002,P017,Prescription,387.2,15,1974.72,6,1
2024-05-28,S002,P024,Personal Care,427.33,20,1709.32,5,1
2024-05-28,S002,P023,Prescription,439.05,5,2085.49,5,1
2024-05-28,S002,P048,Personal Care,387.74,5,1473.41,4,1
2024-05-28,S002,P018,Prescription,434.1,0,1302.3,3,0
2024-05-28,S002,P021,Personal Care,248.32,20,595.97,3,1
2024-05-28,S002,P032,Prescription,288.42,20,1153.68,5,1
2024-05-28,S002,P038,Medical Devices,95.81,0,287.43,3,0
2024-05-28,S003,P011,Medical Devices,354.54,10,2871.77,9,1
2024-05-28,S003,P045,Prescription,56.43,5,321.65,6,1
2024-05-28,S003,P040,Personal Care,115.65,0,578.25,5,0
2024-05-28,S003,P039,Prescription,233.06,5,1549.85,7,1
2024-05-28,S003,P049,OTC,118.66,0,355.98,3,0
2024-05-28,S003,P005,OTC,377.37,15,962.29,3,1
2024-05-28,S003,P034,Medical Devices,488.25,5,1391.51,3,1
2024-05-28,S003,P036,Wellness,125.63,5,358.05,3,1
2024-05-28,S004,P018,Personal Care,472.21,20,1133.3,3,1
2024-05-28,S004,P001,Prescription,491.13,0,2946.78,6,0
2024-05-28,S004,P043,OTC,375.75,15,1277.55,4,1
2024-05-28,S004,P015,Wellness,446.48,0,446.48,1,0
2024-05-28,S004,P025,OTC,479.18,10,3881.36,9,1
2024-05-28,S004,P030,Prescription,180.84,15,922.28,6,1
2024-05-28,S004,P011,Wellness,115.35,0,346.05,3,0
2024-05-28,S004,P049,Medical Devices,159.9,10,719.55,5,1
2024-05-28,S005,P020,Wellness,103.16,0,722.12,7,0
2024-05-28,S005,P033,Personal Care,151.51,20,606.04,5,1
2024-05-28,S005,P003,Prescription,107.4,15,182.58,2,1
2024-05-28,S005,P005,Wellness,486.59,0,4379.31,9,0
2024-05-28,S005,P024,Medical Devices,135.52,10,731.81,6,1
2024-05-28,S005,P042,Wellness,401.46,20,963.5,3,1
2024-05-28,S005,P014,Wellness,132.78,10,358.51,3,1
2024-05-28,S005,P004,OTC,405.72,0,2434.32,6,0
2024-05-28,S006,P023,Wellness,93.8,10,506.52,6,1
2024-05-28,S006,P013,Wellness,474.78,10,2991.11,7,1
2024-05-28,S006,P027,Prescription,233.22,0,1632.54,7,0
2024-05-28,S006,P046,Personal Care,252.27,15,857.72,4,1
2024-05-28,S006,P024,Prescription,272.2,15,1388.22,6,1
2024-05-28,S006,P026,Medical Devices,287.98,20,460.77,2,1
2024-05-28,S006,P018,Medical Devices,133.58,0,801.48,6,0
2024-05-28,S006,P037,Medical Devices,136.32,5,906.53,7,1
2024-05-28,S007,P012,Wellness,175.45,10,1263.24,8,1
2024-05-28,S007,P022,Wellness,142.32,10,384.26,3,1
2024-05-28,S007,P042,Wellness,340.08,0,2720.64,8,0
2024-05-28,S007,P024,OTC,283.12,0,2548.08,9,0
2024-05-28,S007,P037,Wellness,228.46,0,685.38,3,0
2024-05-28,S007,P031,Prescription,268.96,0,1075.84,4,0
2024-05-28,S007,P039,Wellness,129.32,20,517.28,5,1
2024-05-28,S007,P018,Personal Care,393.07,5,746.83,2,1
2024-05-28,S008,P023,Wellness,157.28,10,566.21,4,1
2024-05-28,S008,P027,OTC,148.18,0,740.9,5,0
2024-05-28,S008,P049,Wellness,282.02,5,1339.59,5,1
2024-05-28,S008,P015,Medical Devices,321.27,0,1285.08,4,0
2024-05-28,S008,P029,Personal Care,420.72,5,1998.42,5,1
2024-05-28,S008,P018,Medical Devices,323.34,5,1535.86,5,1
2024-05-28,S008,P037,OTC,255.71,0,1278.55,5,0
2024-05-28,S008,P048,OTC,437.8,20,2451.68,7,1
2024-05-28,S009,P005,Prescription,418.51,0,2511.06,6,0
2024-05-28,S009,P034,Prescription,275.45,0,1377.25,5,0
2024-05-28,S009,P042,Wellness,90.67,10,652.82,8,1
2024-05-28,S009,P041,Prescription,440.4,0,880.8,2,0
2024-05-28,S009,P011,OTC,408.11,15,1387.57,4,1
2024-05-28,S009,P023,Personal Care,186.57,0,932.85,5,0
2024-05-28,S009,P003,Prescription,329.57,0,1977.42,6,0
2024-05-28,S009,P032,Personal Care,379.57,5,1802.96,5,1
2024-05-28,S010,P023,Personal Care,180.01,0,2160.12,12,0
2024-05-28,S010,P033,Medical Devices,182.39,0,1276.73,7,0
2024-05-28,S010,P018,OTC,298.09,5,566.37,2,1
2024-05-28,S010,P001,Medical Devices,389.49,20,2492.74,8,1
2024-05-28,S010,P039,Prescription,304.88,0,2134.16,7,0
2024-05-28,S010,P036,Wellness,260.66,20,1459.7,7,1
2024-05-28,S010,P042,Personal Care,281.55,15,239.32,1,1
2024-05-28,S010,P007,Prescription,475.35,10,2139.08,5,1
2024-05-29,S001,P013,Wellness,258.73,10,1862.86,8,1
2024-05-29,S001,P028,OTC,50.26,10,45.23,1,1
2024-05-29,S001,P043,Medical Devices,403.1,10,1813.95,5,1
2024-05-29,S001,P035,Wellness,246.42,20,591.41,3,1
2024-05-29,S001,P044,Prescription,401.06,5,2286.04,6,1
2024-05-29,S001,P041,Wellness,229.27,10,1444.4,7,1
2024-05-29,S001,P014,Prescription,372.57,0,1862.85,5,0
2024-05-29,S001,P045,Wellness,229.99,15,781.97,4,1
2024-05-29,S002,P013,Personal Care,361.83,5,1718.69,5,1
2024-05-29,S002,P037,Prescription,424.14,5,1611.73,4,1
2024-05-29,S002,P015,Wellness,286.01,0,1144.04,4,0
